idMedicamento,nombreMedicamento,principioActivo,accionTerapeutico
15113,SOOLANTRA CREMA 1% POMO 30GR.,IVERMECTINA,
16478,"SOP  2,0/0,035 MG. CAJA 21 COMP. REC.",CIPROTERONA + ETINILESTRADIOL,
16143,SOPHIPREN OFTENO 1% FCO.5 ML,PREDNISOLONA,
14023,SOPHIXIN DX (B) OFTENO 0.3% SOF.X5ML,CIPROFLOXACINO / DEXAMETASONA,OFTALMOLOGICOS
15727,SOPHIXIN DX OFTENO 5ML.,CIPROFLOXACINA + DEXAMETASONA,
14199,SOPHIXIN DX UNG.OFT.X3.5G,CIPROFLOXACINO / DEXAMETASONA,OFTALMOLOGICOS
15903,SOPHIXIN OFTENO 0.3% FCO.GTS. 5 ML,CIPROFLOXACINA,
13685,SOSTAC (B) 20MG X30COM.,FLUOXETINA,PSICOANALEPTICOS
13552,SOSTAC (B) 20MG X60COM.,FLUOXETINA,PSICOANALEPTICOS
15446,SOSTAC 20MG.CAJA 30 COMP.,FLUOXETINA,
15448,SOSTAC 20MG.CAJA 60 COMP.,FLUOXETINA,
23368,SOUL BAR MANZANA X25G,,ALIMENTOS ENERGETICOS
23369,SOUL BAR MAQUI CHIA X25G,,ALIMENTOS ENERGETICOS
23370,SOUL BAR SEMILLAS ANCESTRALES X23G,,ALIMENTOS ENERGETICOS
16923,SOVALDI 400MG. CAJA 28 COMP. REC,SOFOSBUVIR,
23544,SOY LECITHIN 1200 X100CAP.,LECITINA DE SOYA,AGENTES MODIFICADORES DE LOS LIPIDOS
16867,SPASMEX 30MG. CAJA 20 COMP.,TROSPIO CLORURO,
13967,SPIOLTO RESPIMAT 2.5/2.5 INH.X30DS.,OLODATEROL / TIOTROPIO,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
16735,"SPIOLTO RESPIMAT.2,5/2,5 MCG SOL.30DOSIS",OLODATEROL + TIOTROPIO BROMURO MONOHIDRATO,
16737,SPIRIVA 18 MCG. CAJA 30 CAP+HANDIHALER.,TIOTROPIO BROMURO MONOHIDRATO,
16738,"SPIRIVA RESPIMAT 2,5MCG.30 DOSIS",TIOTROPIO BROMURO MONOHIDRATO,
14200,SPIRIVA RESPIMAT 2.5MCG INH.X30DS,TIOTROPIO,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
13383,SPIRON (B) 1MG X30COM.REC.,RISPERIDONA,PSICOLEPTICOS
13375,SPIRON (B) 1MG X60COM.,RISPERIDONA,PSICOLEPTICOS
13388,SPIRON (B) 1MG/ML GTAS.X30ML,RISPERIDONA,PSICOLEPTICOS
15594,SPIRON 1 MG. CAJA 30 COMP. REC.,RISPERIDONA,
16830,SPIRON 1MG/ML. SOL. FCO. 30 ML.,RISPERIDONA,
15597,SPIRON 2MG. CAJA 30 COMP. REC.,RISPERIDONA,
23532,SPIRULINA 500MG X100CAP.,SPIRULINA,"PREPARADOS CONTRA LA OBESIDAD, EXCLUYE DIETETICOS"
23519,SPIRULINA WITH OKRA 800MG X100TAB,0,"PREPARADOS CONTRA LA OBESIDAD, EXCLUYE DIETETICOS"
14576,SPLENDIL 10 MG. CAJA 30 COMP. LP.,FELODIPINA,
14577,SPLENDIL 5 MG. CAJA 30 COMP. LP.,FELODIPINA,
13888,SPLENDIL PROL.10MG X30COM.,FELODIPINO,BLOQUEADORES DE CANALES DE CALCIO
13712,SPLENDIL PROL.5MG X30COM.,FELODIPINO,BLOQUEADORES DE CANALES DE CALCIO
16287,STALEVO 100/25/200 FCO. 30 COMP. REC.,CARBIDOPA + ENTACAPONA + LEVODOPA,
16288,"STALEVO 150/37,5/200 FCO. 30 COMP. REC.",CARBIDOPA + ENTACAPONA + LEVODOPA,
16289,STALEVO 200/50/200 FCO. 30 COMP. REC.,CARBIDOPA + ENTACAPONA + LEVODOPA,
16994,STRATTERA 10 MG. CAJA 7 CAP.,ATOMOXETINA,
16284,STRATTERA 18 MG. CAJA 7 CAP.,ATOMOXETINA,
16285,STRATTERA 25 MG. CAJA 14 CAP.,ATOMOXETINA,
16286,STRATTERA 40 MG. CAJA 14 CAP.,ATOMOXETINA,
16995,STRATTERA 60 MG. CAJA 14 CAP.,ATOMOXETINA,
15350,STRATTERA 80MG. X 14CAP.,ATOMOXETINA,
15439,STRESAM 50MG. CAJA 60 CAP.,ETIFOXINA,
23521,STUDENT S DAILY ONE VITAMINLIFE X60CAP.,MINERALES / VITAMINAS ADOLESCENTES,VITAMINAS
16996,STUGERON 25 MG. CAJA 60 COMP.,CINARIZINA,
16290,STUGERON FORTE 75 MG. CAJA 30 COMP.,CINARIZINA,
15128,SUAVICORT 0.1% CREMA POMO 15GR.,MOMETASONA,
14010,SUAVICORT 50MCG NEB.NASAL X150DS.,MOMETASONA,PREPARADOS DE USO NASAL
16495,SUAVICORT SPRAY NASAL 50MCG.150 DOSIS,MOMETASONA,
13376,SUBELAN OR (B) 150MG X30COM.PROL,VENLAFAXINA,PSICOANALEPTICOS
13519,SUBELAN OR (B) 37.5MG X30COM.PROL,VENLAFAXINA,PSICOANALEPTICOS
13499,SUBELAN OR (B) 75MG X30COM.PROL,VENLAFAXINA,PSICOANALEPTICOS
13364,SUBELAN OR 225MG X30COM.PROL.,VENLAFAXINA,PSICOANALEPTICOS
13281,SUBELAN XR (B) 150MG X30CAP.PROL.,VENLAFAXINA,PSICOANALEPTICOS
13355,SUBELAN XR (B) 37.5MG X30CAP.PROL.,VENLAFAXINA,PSICOANALEPTICOS
13351,SUBELAN XR (B) 75MG X30CAP.PROL.,VENLAFAXINA,PSICOANALEPTICOS
16457,SUBELAN XR 150 MG. CAJA 30 CAP,VENLAFAXINA,
14937,"SUBELAN XR 37,5 MG. CAJA 30 CAP",VENLAFAXINA,
14943,SUBELAN XR 75 MG. CAJA 30 CAP.,VENLAFAXINA,
16463,SUCEDAL 10 MG. CAJA 30 COMP.REC.,ZOLPIDEM,
14950,SUCEDAL 5 MG  CAJA 30 COMP. REC.,ZOLPIDEM,
23823,SUEROX ARANDANO-POMELO 1L.,,BEBIDA HIDRATACION
23832,SUEROX FRUTILLA KIWI,,BEBIDA HIDRATACION
23833,SUEROX LIMON DE PICA X630ML,,BEBIDA HIDRATACION
23831,SUEROX MANZANA,,BEBIDA HIDRATACION
23830,SUEROX NARANJA,,BEBIDA HIDRATACION
23834,SUEROX PI?A X630ML,,BEBIDA HIDRATACION
23829,SUEROX TROPICAL BLUE,,BEBIDA HIDRATACION
23838,SUJETA MASCARILLA,,AUTOCUIDADO
13003,SULFASALAZINA 500MG X100COM.REC.,SULFASALAZINA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
13036,SULFATO FERROSO 125MG/ML GTAS.X30ML,SULFATO FERROSO,ANTIANEMICOS
17003,SULFATO FERROSO 200 MG. 20 COMP. (VAL),SULFATO,ANTIANEMICO
13145,SULFATO FERROSO 200MG X20COM.,SULFATO FERROSO,ANTIANEMICOS
14210,SULIX (B) 0.4MG X60CAP.,TAMSULOSINA,PREPARADOS UROLOGICOS
16710,SULIX 0.4 MG. CAJA 30 CAP.,TAMSULOSINA CLORHIDRATO,
16918,SULIX 0.4 MG. CAJA 60 CAP.,TAMSULOSINA CLORHIDRATO,
14021,SULPILAN (B) 50MG X30CAP.,SULPIRIDA,PSICOLEPTICOS
14349,SULPILAN (B) 50MG X60CAP.,SULPIRIDA,PSICOLEPTICOS
14888,SULPILAN 25MG/5ML JBE. FCO. 120 ML.,SULPIRIDA,
14891,SULPILAN 50 MG CAJA 60CAP,SULPIRIDA,
14890,SULPIVOL 50MG. CAJA 40 CAP.,SULPIRIDA,
23473,SUPER B-COMPLEX X60TAB.,VITAMINAS COMPLEJO B,VITAMINAS
13039,SUPOSITORIO GLICERINA GIGANTE X10,GLICEROL,LAXANTES
13243,SUPOSITORIO GLICERINA PED.X20,GLICEROL,LAXANTES
13874,SUPRACALM (B) 1G X20COM.,PARACETAMOL,ANALGESICOS
13990,SUPRADYN PRENATAL X30COM.,MINERALES / VITAMINAS EMBARAZO,VITAMINAS
16856,"SUPRAHYAL 25 MG CAJA 1 AMP. 2,5 ML",HIALURONICO ACIDO,
16271,SUSTENAN 250 CAJA 1 AMP. 1 ML.,TESTOSTERONA,
23091,SVR AMPOULE LIFT VITAMINA A X30ML,,CUIDADO FACIAL
23092,SVR AMPOULE VITAMINA B X30ML,,CUIDADO FACIAL
23088,SVR AMPOULE VITAMINA C X30ML,,CUIDADO FACIAL
23184,SVR B3 MASQUE HYDRA INTENSIF,,CUIDADO FACIAL
23081,SVR C20 BIOTIC CR.LUMINOSA REGENADORA X5,,CUIDADO FACIAL
23087,SVR CERABIOTIC X50ML,,CUIDADO FACIAL
23189,SVR CICAVIT  BAUME LEVRES X10G,,REGENERADOR Y CICATRIZANTE
23179,SVR CICAVIT CR F50 X40ML,,REGENERADOR Y CICATRIZANTE
23140,SVR CICAVIT DM  CICATRICES X15G,,REGENERADOR Y CICATRIZANTE
23141,SVR CICAVIT GEL MOUSSANT NEW IN DECEMBER,,REGENERADOR Y CICATRIZANTE
23182,SVR CICAVIT+MAINS X75G,,REGENERADOR Y CICATRIZANTE
23102,SVR CLAIRIA CC CR.F50 MEDI.,,ANTIMANCHAS
23104,SVR CLAIRIA.CC CR.F50 LIGHT,,ANTIMANCHAS
23125,SVR CLAIRIA.CR.10 X40ML,,ANTIMANCHAS
23084,SVR CLAIRIA.SERUM X30ML,,ANTIMANCHAS
23112,SVR CLAIRIAL CR.F50 X50ML,,ANTIMANCHAS
23093,SVR CLAIRIAL DAY X30ML,,ANTIMANCHAS
23082,SVR DENSIT.BI-SERUM X30ML,,CUIDADO FACIAL
23095,SVR DENSIT.HID.P/S X50ML,,CUIDADO FACIAL
23106,SVR DENSIT.OJOS X15ML,,CUIDADO FACIAL
23090,SVR DENSITIUM BAUME NUIT X50ML,,CUIDADO FACIAL
23083,SVR DENSITIUM ROSE ECLAT X50ML,,CUIDADO FACIAL
23113,SVR ESSENCE B X150ML,,CUIDADO FACIAL
23089,SVR HIDRAC.C20 CR.X30ML,,CUIDADO FACIAL
23099,SVR HUILE LAVANTE RENO X1000ML,,CUIDADO FACIAL
23085,SVR HYALU BIOTIC GEL REGENADOR X50ML,,CUIDADO FACIAL
23121,SVR HYDRAL.LIG.X40ML,,CUIDADO FACIAL
23097,SVR MASQUE ANTI-OX VITAMINA C X50ML,,CUIDADO FACIAL
23098,SVR MICROGOMMAGE LIFT VITAMINA A X70G,,CUIDADO FACIAL
23086,SVR PEPTI BIOTIC ALISADO REGENERADOR X50,,CUIDADO FACIAL
23177,SVR PHYSIOP.GEL MOUSS.X200ML,,CUIDADO FACIAL
23149,SVR PHYSIOP.LOC.MICE.X400ML,,CUIDADO FACIAL
23094,SVR REFRESH SERUM YEUX X15ML,,CUIDADO FACIAL
23096,SVR RELAX SER YEUX X15ML,,CUIDADO FACIAL
23123,SVR SEBIAC.ACTIV.CR.X40ML,,PIELES GRASAS / ACNÉ
23126,SVR SEBIAC.CICAP.X15ML,,PIELES GRASAS / ACNÉ
23137,SVR SEBIAC.CR.MAT/PORE X40ML,,PILES SENSIBLES /ROJECES
23168,SVR SEBIAC.GEL MOUSS.X200ML,,PIELES GRASAS / ACNÉ
23169,SVR SEBIAC.LOC.MICE.X400ML,,PIELES GRASAS / ACNÉ
23120,SVR SEBIACLEAR ACTIVE+RENO X40ML,,CUIDADO FACIAL
23108,SVR SEBIACLEAR SERUM X30ML,,PIELES GRASAS / ACNÉ
23132,SVR SENSIF.AR CR.X40ML,,PILES SENSIBLES /ROJECES
23159,SVR SENSIF.AR LOC.MICE.X400ML,,PILES SENSIBLES /ROJECES
23131,SVR SENSIFINE AQUAGEL X40ML,,PILES SENSIBLES /ROJECES
23128,SVR SENSIFINE AR SPF50 X50ML,,PILES SENSIBLES /ROJECES
23178,SVR SENSIFINE BAUME DEMAQ.X100G,,PILES SENSIBLES /ROJECES
23119,SVR SENSIFINE DERMO NETTOYANT X400ML,,PILES SENSIBLES /ROJECES
23175,SVR SENSIFINE HUILE DE NUIT X30ML,,PILES SENSIBLES /ROJECES
23155,SVR SENSIFINE HYDRA-CR.X40ML,,PILES SENSIBLES /ROJECES
23139,SVR SENSIFINE NUTRIBAUME X40ML,,PILES SENSIBLES /ROJECES
23174,SVR SPIRIA.DEO.ROLL X50ML,,DESODORANTES
23176,SVR SUN SECURE AF SUN X200ML,,PROTECCIÓN SOLAR
23150,SVR SUN SECURE BLUR X50ML,,PROTECCIÓN SOLAR
23124,SVR SUN SECURE BRUME X200ML,,PROTECCIÓN SOLAR
23165,SVR SUN SECURE CR.X50ML,,PROTECCIÓN SOLAR
23164,SVR SUN SECURE EXTREME X50ML,,PROTECCIÓN SOLAR
23151,SVR SUN SECURE FL X50ML,,PROTECCIÓN SOLAR
23100,SVR SUN SECURE HUILE X200ML,,PROTECCIÓN SOLAR
23101,SVR SUN SECURE LAIT X250ML,,PROTECCIÓN SOLAR
23118,SVR SUN SECURE SP X200ML,,PROTECCIÓN SOLAR
23127,SVR TOPIAL.ACEIT.LAV.MICE.X400ML,,PIELES SECAS
23110,SVR TOPIAL.BAUME INT.X200ML,,PIELES SECAS
23117,SVR TOPIAL.BAUME LAV.X400ML,,PIELES SECAS
23183,SVR TOPIAL.CR.BARRERA X50ML,,PIELES SECAS
23181,SVR TOPIAL.CR.MANOS P/S X50ML,,PIELES SECAS
23105,SVR TOPIAL.GEL LAV.X1000ML,,PIELES SECAS
23197,SVR TOPIAL.STK.LAB.X4G,,PIELES SECAS
23114,SVR TOPIALYSE BAUME PROTECT+X400ML,,PIELES SECAS
23163,SVR TOPIALYSE GEL LAVANT REFILL 1L,,PIELES SECAS
23160,SVR TOPIALYSE GEL LAVANT X400ML,,PIELES SECAS
23107,SVR XERIAL 10 LAIT CORPS X400ML,,PIELES SECAS / PIELES ATÓPICAS
23122,SVR XERIAL 10 LECH.CPO.P/S X200ML,,PIELES SECAS / PIELES ATÓPICAS
23170,SVR XERIAL FIS.Y GRIETAS X50ML,,PIELES SECAS / PIELES ATÓPICAS
14820,SYMBICORT TBH 160/4.5 MCG PLV. INH.120D,BUDESONIDA + FORMOTEROL,
13707,SYMBICORT TBH 160/4.5 X120DS.,BUDESONIDA / FORMOTEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14824,SYMBICORT TBH 320/9 MCG PLV. INH.60 D,BUDESONIDA + FORMOTEROL,
13705,SYMBICORT TBH 320/9 X60DS.,BUDESONIDA / FORMOTEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
15183,SYMFONA 120 MG. CAJA 21 CAP,ORLISTAT,
15184,SYMFONA 120 MG. CAJA 84 CAP,ORLISTAT,
16723,SYNAGIS 100 MG. POLVO PARA SOL. INY.,PALIVIZUMAB,
16922,SYNAGIS 50 MG. POLVO PARA SOL. INY.,PALIVIZUMAB,
15131,SYNALLER 50 MCG.SUSP.NEB.NASAL 200DOSIS,MOMETASONA,
13426,SYNALLER 50MCG NEB.X200DS.,MOMETASONA,PREPARADOS DE USO NASAL
14029,SYNDOL 10MG X10COM.,KETOROLACO,ANALGESICOS
14366,SYNDOL 10MG X20COM.,KETOROLACO,ANALGESICOS
15765,SYNDOL 30 MG. CAJA 5 AMP. 1 ML.,KETOROLACO,
15764,SYNDOL SL CAJA 30MG. 4 COMP SL.,KETOROLACO,
15758,SYNVISC CAJA 1 AMP. 2 ML. AUTOINY.,HIALURONICO ACIDO,
15759,SYNVISC ONE CAJA 1 AMP.6ML.ANTOINY,HIALURONICO ACIDO,
15136,"T-INMUN 0,03% CRM. TUBO 15 GR.",TACROLIMUS,
15137,"T-INMUN 0,1% UNG. TUBO 15 GR.",TACROLIMUS,
14047,T4-BAGO (B) 100MCG X50COM.FLEXIDOSIS,LEVOTIROXINA,TERAPIA TIROIDEA
14324,T4-BAGO (B) 150MCG X50COM.FLEXIDOSIS,LEVOTIROXINA,TERAPIA TIROIDEA
13291,T4-BAGO (B) 50MCG X50COM.FLEXIDOSIS,LEVOTIROXINA,TERAPIA TIROIDEA
13338,T4-BAGO (B) 75MCG X50COM.FLEXIDOSIS,LEVOTIROXINA,TERAPIA TIROIDEA
15170,T4-BAGO 100 MCG. CAJA 100 COMP.,LEVOTIROXINA,
15171,T4-BAGO 100 MCG. CAJA 50 COMP.,LEVOTIROXINA,
15173,T4-BAGO 150 MCG. CAJA 50 COMP.,LEVOTIROXINA,
15175,T4-BAGO 50MCG. CAJA 50 COMP.,LEVOTIROXINA,
15177,T4-BAGO 75MCG. CAJA 50 COMP.,LEVOTIROXINA,
16009,TALFLEX  50 MG. CAJA 10 COMP.REC.,KETOPROFENO,
14298,TALFLEX BI 150MG X14COM.LIB.SOST.,KETOPROFENO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
16861,"TALOF 0,2% SUSP. OFTALMOLOGICA 5ML.",LOTEPREDNOL,
16637,TAMIFLU 6MG/ML. PLV. SUSPENSION 65ML.,OSELTAMIVIR,
16909,TAMIFLU 75 MG. CAJA 10 CAP.,OSELTAMIVIR,
14421,TAMIFLU 75MG X10CAP.,OSELTAMIVIR,ANTIVIRALES USO SISTEMICO
13061,TAMSULOSINA 0.4MG X30CAP.,TAMSULOSINA,PREPARADOS UROLOGICOS
16067,TANSTON 500 MG. CAJA 10 COMP.,MEFENAMICO ACIDO,
16068,TANSTON 500 MG. CAJA 20 COMP,MEFENAMICO ACIDO,
13667,TAPSIN (B) 1G X20COM.REC,PARACETAMOL,ANALGESICOS
14220,TAPSIN D/N X12/6COM.,ANTIGRIPAL DIA-NOCHE,PREPARADOS PARA LA TOS Y EL RESFRIADO
14060,TAPSIN M X10COM.REC.,ACIDO ACETILSALICILICO / CAFEINA / PARACETAMOL,ANALGESICOS
14143,TAPSIN MUJER X12COM.,MEPIRAMINA / PAMABRON / PARACETAMOL,ANALGESICOS
13964,TAPSIN PURO (B) 500MG X24COM.,PARACETAMOL,ANALGESICOS
13942,TAPSIN SC 1G POLVO.ORAL EFV X20SOB.,PARACETAMOL,ANALGESICOS
14114,TAREG (R) 160MG X28COM.REC.,VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14064,TAREG (R) 160MG X56COM.REC.,VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14108,TAREG (R) 320MG X28COM.REC.,VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14089,TAREG (R) 80MG X28COM.REC.,VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13800,TAREG (R) 80MG X56COM.REC.,VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14666,TAREG 160 MG. CAJA 28 COMP.,VALSARTAN,
14667,TAREG 160 MG. CAJA 56 COMP. REC.,VALSARTAN,
16412,TAREG 320MG. CAJA 28 COMP.,VALSARTAN,
14673,TAREG 80 MG. CAJA 28 COMP.REC,VALSARTAN,
14674,TAREG 80 MG. CAJA 56 COMP. REC.,VALSARTAN,
14608,TAREG D 160/12.5 CAJA 28 COMP.,HIDROCLOROTIAZIDA + VALSARTAN,
14609,TAREG D 160/12.5 CAJA 56 COMP. REC.,HIDROCLOROTIAZIDA + VALSARTAN,
14071,TAREG D 160/12.5 X28COM.REC.,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13786,TAREG D 160/12.5 X56COM.REC.,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14614,TAREG D 160/25 CAJA 28 COMP. REC,HIDROCLOROTIAZIDA + VALSARTAN,
14615,TAREG D 160/25 CAJA 56 COMP. REC.,HIDROCLOROTIAZIDA + VALSARTAN,
14113,TAREG D 160/25 X28COM.REC.,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13801,TAREG D 160/25 X56COM.REC.,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
16407,TAREG D 320/12.5 CAJA 28 COMP.,HIDROCLOROTIAZIDA + VALSARTAN,
14101,TAREG D 320/12.5 X28COM.REC.,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14616,TAREG D 320/25 CAJA 28 COMP.,HIDROCLOROTIAZIDA + VALSARTAN,
14107,TAREG D 320/25 X28COM.REC.,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14617,"TAREG D 80/12,5 CAJA 28 COMP.",HIDROCLOROTIAZIDA + VALSARTAN,
14618,TAREG D 80/12.5 CAJA 56 COMP. REC.,HIDROCLOROTIAZIDA + VALSARTAN,
14087,TAREG D 80/12.5 X28COM.REC.,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13788,TAREG D 80/12.5 X56COM.REC,HIDROCLOROTIAZIDA / VALSARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
16617,TAVOR 150 MG. CAJA 1 CAP.,FLUCONAZOL,
23699,TEATRICAL A.MICELAR DETOX X600ML,,CREMAS FACIALES (MASIVAS)
23723,TEATRICAL A.MICELAR HUME.X600ML,,CREMAS FACIALES (MASIVAS)
23701,TEATRICAL CR.ACLARADO.X200G,,CREMAS FACIALES (MASIVAS)
23648,TEATRICAL CR.FACIAL ANTIAR.X200G,,CREMAS FACIALES (MASIVAS)
23703,TEATRICAL CR.HUMECTANTE X200G,,CREMAS FACIALES (MASIVAS)
23700,TEATRICALA.MICELAR SUAVIZANTE X600ML,,CREMAS FACIALES (MASIVAS)
16294,TECFIDERA 120MG. 14 CAP.,DIMETILFUMARATO,
16295,TECFIDERA 240MG. 56 CAP.,DIMETILFUMARATO,
13473,TEGRETAL (R) 200MG X60COM.,CARBAMAZEPINA,ANTIEPILEPTICOS
13486,TEGRETAL 2% JBE.X100ML,CARBAMAZEPINA,ANTIEPILEPTICOS
13484,TEGRETAL CR (R) 200MG X20COM.,CARBAMAZEPINA,ANTIEPILEPTICOS
13478,TEGRETAL CR (R) 400MG X20COM.,CARBAMAZEPINA,ANTIEPILEPTICOS
13465,TEGRETAL CR (R) 400MG X60COM.REC.,CARBAMAZEPINA,ANTIEPILEPTICOS
15371,TEGRETAL CR 200 MG. CAJA 60 COMP.,CARBAMAZEPINA,
13471,TEGRETAL CR 200MG X60COM.,CARBAMAZEPINA,ANTIEPILEPTICOS
15370,TEGRETAL CR 200MG. CAJA 20 COMP.,CARBAMAZEPINA,
15373,TEGRETAL CR 400 MG. CAJA 20 COMP.,CARBAMAZEPINA,
15374,TEGRETAL CR 400 MG. CAJA 60 COMP.,CARBAMAZEPINA,
14320,TEJANIA (B) 0.075MG X28COM.REC.,DESOGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES
15330,"TEJANIA 0,075MG CAJA 28COMP REC",DESOGESTREL,
13922,TELLMI (B) 40MG X30COMP,TELMISARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13835,TELLMI (B) 80MG X30COMP,TELMISARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14661,TELLMI 40 MG CAJA 30COMP,TELMISARTAN,
14665,TELLMI 80 MG CAJA 30COMP,TELMISARTAN,
14602,"TELLMI-D 40 / 12,5 MG CAJA 30COMP",HIDROCLOROTIAZIDA + TELMISARTAN,
13335,TELLMI-D 40MG/12.5MG X30COMP,0,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
16403,TELLMI-D 80 / 12.5 MG CAJA 30COMP,HIDROCLOROTIAZIDA + TELMISARTAN,
13973,"TELLMI-D 80/12,5MG X30COMP",TELMISARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
15067,TELUGREN PLUS CRM. POMO 15 GR.,CLOTRIMAZOL + DEXAMETASONA,
14447,TENSIOMAX (B) 5MG X20COM.REC.,CICLOBENZAPRINA,RELAJANTES MUSCULARES
16185,TENSIOMAX 10 MG. CAJA 20 COMP. REC.,CICLOBENZAPRINA,
16980,TENSIOMAX 5 MG. CAJA 20 COMP.REC.,CICLOBENZAPRINA,
14300,TENSODOX (B) 10MG X10COM.REC.,CICLOBENZAPRINA,RELAJANTES MUSCULARES
14293,TENSODOX (B) 10MG X20COM.REC.,CICLOBENZAPRINA,RELAJANTES MUSCULARES
16192,TENSODOX 10 MG. CAJA 10 COMP. REC.,CICLOBENZAPRINA,
16187,TENSODOX 10 MG. CAJA 20 COMP. REC.,CICLOBENZAPRINA,
16196,TENSODOX 5 MG. CAJA 20 COMP. REC.,CICLOBENZAPRINA,
16188,TENSODOX XR 10MG.CAJA 20 COMP. REC.L.P,CICLOBENZAPRINA,
15213,TENSOLIV CAJA 30 COMP. REC.,CLIDINIO + CLORDIAZEPOXIDO,
13505,TENSUREN (B) 40MG X30COM,TELMISARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13506,TENSUREN (B) 80MG X30COM,TELMISARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13507,TENSUREN D 40/12.5MG X30COM,HIDROCLOROTIAZIDA / TELMISARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13508,TENSUREN D 80/12.5MG X30COM.,HIDROCLOROTIAZIDA / TELMISARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
15955,TERATOS 28MG/5ML.JBE.INFANTIL.100ML,OXOLAMINA,
15958,TERATOS 50MG/5ML JBE ADULTO.100ML.,OXOLAMINA,
13625,TERBINAFINA (B) 250MG X28COM.,TERBINAFINA,ANTIFUNGICOS DERMATOLOGICOS
17042,TERBINAFINA 1% CR. 20 GR. (HOS) (B),TERBINAFINA,ANTIMICOTICO TOPICO
13240,TERBINAFINA 1% CREMA X20G,TERBINAFINA,ANTIFUNGICOS DERMATOLOGICOS
16499,TERBINAFINA 250 MG CAJA 28 COMP.,TERBINAFINA,
16984,TERMO-NIOFEN SUSPENSION ORAL 120ML,IBUPROFENO + PARACETAMOL,
15703,TESTOVITAL GEL TRANSDERMICO 1%X30G.,TESTOSTERONA,
13119,TETRACICLINA 500MG X8CAP.,TETRACICLINA,ANTIBACTERIANOS PARA USO SISTEMICO
16718,TETRALYSAL 300 MG. 16 CAPS.,LIMECICLINA,
16719,TETRALYSAL 300 MG.CJ 28.CAP,LIMECICLINA,
14219,TETRALYSAL 300MG X28CAP.,LIMECICLINA,ANTIBACTERIANOS PARA USO SISTEMICO
16239,THYROZOL 10 MG. CAJA 50 COMP. REC.,TIAMAZOL,
13949,THYROZOL 10MG X50COM.REC.,TIAMAZOL,TERAPIA TIROIDEA
16240,THYROZOL 5 COMPRIMIDOS RECUBIERTOS 5 MG,TIAMAZOL,
13064,TIAMINA 10MG X40COM.,TIAMINA,VITAMINAS
16522,TIDOMEL 200 MG CAJA 10 COMP,TRIMEBUTINA,
15906,TIGINA 500 MG. CAJA 10 COMP. REC,CIPROFLOXACINA,
14548,TILAZEM 180 MG. CAJA 10 COMP.,DILTIAZEM,
